customer_id1,default,balance,housing,loan
134309,no,253,no,no
144188,no,259,no,no
143133,no,775,no,no
135562,no,311,yes,no
103395,no,320,yes,no
137541,no,-54,yes,yes
139966,no,915,no,no
137241,no,437,yes,no
119401,no,311,no,no
110643,no,323,no,no
138593,no,-22,yes,no
124283,no,816,yes,no
144602,no,3450,no,no
143764,no,273,yes,no
142070,no,4112,no,no
141133,no,1,no,no
122356,no,196,no,no
103105,no,7180,yes,no
110265,no,164,no,no
136755,no,119,yes,yes
102488,yes,-122,yes,no
121549,no,1435,no,no
144873,no,486,no,no
131412,no,4461,no,no
110517,no,2999,no,no
143210,no,7620,no,no
145158,no,1090,no,no
141171,no,2671,no,no
145014,no,1934,no,no
120668,no,548,no,no
131499,no,4126,no,no
144619,no,1779,no,no
140836,no,1034,yes,no
144090,no,2611,yes,no
143759,no,3634,no,no
132397,no,2416,yes,no
141446,no,490,no,no
114251,no,2222,yes,no
124207,no,258,yes,no
116375,no,283,yes,no
103315,no,-191,yes,no
140980,no,116,no,no
144632,no,1454,yes,no
119437,no,3059,no,yes
134159,no,2129,no,no
109542,no,619,yes,no
133610,no,-267,yes,no
142971,no,2758,no,no
143990,no,158,no,no
144596,no,121,no,no
133023,no,674,no,no
119119,no,-8,no,no
116246,no,-379,yes,yes
131208,no,755,yes,no
115791,no,-20,no,yes
136566,no,1236,yes,no
142003,no,1388,no,no
142704,no,1044,no,no
141445,no,1872,no,no
126625,no,3550,no,no
119392,no,0,no,no
142318,no,6746,no,no
137224,no,1089,yes,no
141704,no,2817,no,no
142378,no,14,no,no
144486,no,1377,yes,no
142559,no,957,no,no
134426,no,636,yes,no
130780,no,-41,yes,yes
120692,yes,12,no,no
133235,no,2840,no,no
140638,no,3122,no,no
145187,no,536,yes,no
120846,no,59,no,no
143676,no,284,yes,no
143691,no,0,yes,no
126696,no,2396,no,no
119715,no,6822,no,no
145297,no,358,no,no
144346,no,1636,no,no
109616,no,213,yes,no
141264,no,3704,no,no
131165,no,2152,no,no
110656,no,981,no,no
143898,no,2149,yes,no
117500,no,1938,no,yes
145267,no,79,no,no
101517,no,388,yes,no
126347,no,945,no,no
124931,no,66,no,no
140363,no,172,no,no
101896,no,65,yes,no
115467,no,89,yes,no
108990,no,437,yes,no
135327,no,114,yes,no
133835,no,10281,no,no
144433,no,154,no,no
145232,no,0,no,no
141265,no,2658,yes,no
131421,no,388,no,no
125080,no,0,no,no
138417,no,-67,yes,no
124253,no,2271,no,no
108935,no,403,yes,no
101273,no,703,yes,no
138623,no,2734,yes,no
134195,no,30,no,no
109482,no,710,yes,yes
117810,no,1080,yes,no
131156,no,12114,no,no
103291,no,1384,yes,no
131515,no,9601,no,no
114885,no,855,yes,no
141680,no,654,no,no
141157,no,1506,no,no
144367,no,146,no,no
128344,no,941,no,no
142996,no,1730,yes,no
126988,no,3064,yes,no
133531,no,0,no,no
135738,no,2345,yes,no
105967,no,316,yes,no
131561,no,274,no,no
141929,no,536,no,no
108888,no,492,yes,no
142756,no,0,no,no
144421,no,993,no,no
141986,no,1411,no,no
108445,no,260,yes,no
140780,no,4717,no,no
129602,no,118,no,no
144963,no,0,no,no
142828,no,775,no,no
131402,no,31,no,no
142864,no,129,no,no
141003,no,113,no,no
108115,no,2763,yes,no
142121,no,3463,no,yes
144039,no,572,no,no
142458,no,9421,no,no
145156,no,1519,no,no
134417,no,163,yes,no
143054,no,235,no,no
139205,no,235,yes,no
143805,no,-27,no,no
139795,no,1368,no,no
125099,no,2171,yes,yes
143139,no,2987,yes,no
131577,no,507,yes,no
124210,no,860,no,no
144994,no,949,no,no
112460,no,-241,no,yes
121498,no,11821,no,no
140773,no,0,yes,yes
131279,no,8345,no,no
144775,no,91,no,no
120684,no,1478,no,no
134841,no,2039,yes,no
109338,no,416,yes,no
142278,no,2374,yes,no
143424,no,0,no,no
131372,no,883,yes,no
142001,no,206,no,no
144182,no,674,yes,no
131254,no,3611,no,no
126317,no,1547,yes,no
114827,no,5,no,no
141201,no,4623,no,no
129432,no,977,no,yes
141985,no,1784,no,no
120475,no,719,no,yes
135493,no,-1944,yes,no
134397,no,6368,yes,no
140513,no,668,no,no
135654,no,638,yes,yes
142736,no,2190,no,no
130452,no,309,no,no
105377,no,239,yes,no
141718,no,20585,no,no
145062,no,368,no,no
130728,no,0,no,no
140547,no,330,no,no
144288,no,5021,no,no
145306,no,505,no,yes
140670,no,1609,no,no
111719,no,377,yes,no
144548,no,2979,no,no
143053,no,824,yes,no
132828,no,5,yes,no
142487,no,691,no,no
141890,no,1965,no,no
133843,no,5514,no,no
142493,no,644,no,no
143882,no,0,no,no
143907,no,3538,no,no
133807,no,9480,no,no
101775,no,3,yes,no
141322,no,469,no,no
143481,no,488,no,no
131174,no,3733,yes,no
139594,no,5086,no,no
127335,no,4119,yes,yes
131121,no,5060,no,no
144764,no,2975,no,no
129082,no,1088,no,no
127596,no,2640,no,no
141281,no,691,no,no
114831,no,285,yes,no
132534,no,469,no,no
143893,no,846,no,no
138204,no,2,yes,no
141540,no,3443,no,no
140334,no,544,no,no
135789,no,4,yes,no
120915,no,0,no,no
104503,no,4438,yes,no
132200,no,587,no,no
138833,no,217,yes,no
133296,no,341,yes,yes
133884,no,0,no,no
105947,no,0,yes,no
133171,no,181,no,no
112458,no,-413,no,yes
109366,no,860,yes,no
140320,no,5205,no,no
133974,no,363,no,no
131435,no,3473,no,no
144355,no,1974,no,no
139028,no,2290,yes,no
131300,no,581,yes,no
111228,no,9,no,no
138598,no,2574,yes,no
142472,no,38,no,no
143200,no,1380,no,no
115474,no,183,yes,no
140824,no,3403,yes,no
133494,no,387,yes,no
144432,no,4629,yes,no
139613,no,911,yes,yes
144390,no,5511,no,no
143588,no,129,no,no
133181,no,3982,no,no
143842,no,53,yes,no
141222,no,1495,no,no
141697,no,4539,no,no
134936,no,415,yes,yes
131872,no,20806,no,no
113568,no,776,yes,no
142279,no,1228,no,no
145042,no,549,no,no
127828,no,1004,no,yes
131431,no,1332,no,no
144203,no,668,no,no
133849,no,429,yes,no
144743,no,272,yes,no
143639,no,2779,no,no
130550,no,992,yes,no
137511,no,471,yes,no
144059,no,153,no,no
145157,no,5112,no,no
121310,no,0,no,no
143282,no,91,no,no
138729,no,0,yes,no
143628,no,820,no,no
144437,no,6138,no,no
144142,no,1544,yes,no
129923,no,1246,yes,no
141934,no,766,no,no
137612,no,830,yes,no
144055,no,303,no,no
131947,no,1293,yes,no
145170,no,371,yes,yes
125663,no,3136,yes,no
142735,no,2488,no,no
143084,no,902,yes,no
134892,no,84,yes,yes
134306,no,640,yes,no
126002,no,1249,yes,no
143794,no,1026,yes,no
144681,no,1760,no,no
143787,no,533,no,no
139035,no,414,yes,no
138645,no,41,yes,no
144428,no,1574,no,no
140675,no,989,no,no
142062,no,6900,no,no
140371,no,372,no,no
140181,no,1662,no,no
131428,no,1807,yes,no
138094,no,765,yes,no
140233,no,801,no,no
144483,no,62,yes,no
143081,no,7050,no,no
144298,no,938,no,no
144870,no,1416,no,no
142040,no,431,no,no
135331,no,1461,yes,no
143662,no,1438,no,no
142187,no,3401,no,no
131503,no,2981,no,no
142043,no,123,no,yes
142315,no,943,no,no
111087,no,2303,yes,no
139255,no,-887,yes,no
114825,no,-563,no,yes
107265,no,249,yes,no
142212,no,5462,no,no
115413,no,459,yes,no
131238,no,4101,yes,no
116033,no,290,yes,no
129549,no,1669,no,no
135847,no,1311,yes,no
142015,no,0,yes,no
143806,no,1146,no,no
143148,no,1234,no,no
139618,no,1561,no,no
131339,no,42,yes,no
140825,no,687,yes,no
144555,no,417,yes,no
143086,no,1791,no,no
131358,no,506,no,no
139706,no,326,no,no
141595,no,2915,no,no
141469,no,201,yes,no
140358,no,3547,no,no
120957,no,635,no,no
124156,no,1258,no,no
132004,no,898,yes,no
134122,no,1052,no,no
118619,no,5350,yes,yes
106122,no,901,yes,no
144885,no,1720,no,no
141396,no,294,no,no
144041,no,1435,no,no
143355,no,158,no,no
128410,no,0,no,no
124208,no,7506,yes,no
131479,no,2786,no,no
131230,no,1047,no,no
117743,no,2625,no,no
126066,no,0,yes,no
144892,no,1843,no,no
144944,no,2367,no,no
126033,no,40,no,no
134460,no,9407,no,no
132247,no,180,no,no
135301,no,459,yes,no
124238,no,12857,yes,no
121426,no,1219,no,no
136340,no,-701,yes,no
144793,no,1707,yes,no
131938,no,2614,no,no
107480,no,594,yes,no
145230,no,3308,no,no
133823,no,1108,no,no
106852,no,1242,yes,no
143375,no,1978,no,no
140135,no,3158,yes,no
142873,no,2493,no,no
141505,no,2552,no,no
122313,no,1501,no,no
143177,no,1568,yes,no
142068,no,3648,no,no
142945,no,4060,no,no
139621,no,6,no,no
129929,no,73,no,no
109170,no,240,no,no
144788,no,1708,no,no
112596,no,158,no,no
140603,no,203,no,no
141883,no,6,yes,no
143510,no,4126,no,no
145105,no,1579,no,no
139766,no,1406,yes,no
101747,no,40,yes,no
142325,no,1070,yes,no
143005,no,448,no,no
141283,no,67,no,no
101471,no,785,yes,no
141728,no,238,no,no
126591,no,7,no,no
141657,no,2,yes,no
105884,no,61,yes,no
138628,no,241,yes,no
127199,no,1777,yes,no
117006,no,82,yes,no
112246,no,1009,yes,yes
129428,no,623,yes,no
140406,no,14533,no,no
131676,no,1756,yes,no
134243,no,2753,no,no
119995,no,165,no,yes
108287,no,953,yes,no
115961,no,1253,no,no
128291,no,486,no,no
108023,no,0,yes,no
142567,no,1077,yes,yes
129565,no,250,no,no
144294,no,180,no,no
141173,no,896,yes,no
109600,no,480,no,no
144857,no,48,no,no
129707,no,-114,yes,no
141630,no,261,yes,yes
142967,no,262,no,no
144989,no,2376,yes,no
122097,no,163,yes,no
109900,no,1595,no,no
131457,no,115,no,no
143930,no,4613,no,no
131393,no,671,yes,no
143036,no,1996,no,no
117680,no,1538,no,no
114037,no,-315,no,yes
137208,no,462,yes,no
122751,no,3518,yes,no
144400,no,373,no,yes
137118,no,-522,yes,no
126605,no,421,yes,no
142379,no,1146,no,no
145234,no,822,no,no
144491,no,0,yes,no
120912,no,10052,no,no
140011,no,1165,no,no
144488,no,1199,no,no
132837,no,397,yes,no
144673,no,484,yes,no
112963,yes,1085,yes,yes
144848,no,834,no,no
140053,no,0,no,no
144978,no,6551,no,no
120722,no,408,no,no
115919,no,409,yes,no
143341,no,1570,yes,no
143435,no,436,no,yes
114045,no,2483,no,no
111314,no,1201,no,no
133188,no,284,yes,no
141888,no,670,no,no
140506,no,203,no,no
144639,no,1003,no,no
142083,no,243,no,no
141612,no,0,no,no
144475,no,240,yes,no
131865,no,1822,yes,no
122453,no,94,no,no
118143,yes,-1,no,yes
135937,no,830,yes,yes
113581,no,-754,yes,yes
132296,no,937,no,no
142617,no,35,no,no
131689,no,1613,yes,no
143773,no,27696,no,no
142745,no,938,no,no
142518,no,78,no,no
143205,no,67,no,no
144538,no,318,no,no
133363,no,2575,no,no
120539,no,2112,no,no
144549,no,1092,no,no
141873,no,1093,yes,yes
131813,no,283,no,no
144469,no,369,no,no
140665,no,103,no,no
142134,no,914,yes,no
126944,no,5639,yes,no
125662,no,859,yes,yes
144050,no,1723,no,no
136771,no,-158,yes,no
115029,no,1165,no,no
125572,no,5561,yes,no
142392,no,129,yes,yes
134020,no,2308,no,no
139297,no,292,yes,yes
145185,no,455,no,no
144274,no,1255,no,no
131203,no,5943,no,no
143414,no,874,yes,no
131427,no,258,no,no
141643,no,0,no,no
145059,no,491,no,no
126666,no,1110,yes,no
136815,no,5073,yes,no
137207,no,1852,yes,no
142758,no,180,no,no
144732,no,308,no,no
133861,no,8,no,no
125077,no,0,yes,no
143776,no,587,no,no
142410,no,1234,no,no
134273,no,158,no,no
142779,no,2939,no,no
141591,no,726,no,no
143207,no,438,no,no
122780,no,136,no,no
135660,yes,-106,yes,yes
142651,no,230,no,no
103601,no,10576,no,no
139862,no,343,no,no
139013,no,706,yes,no
143019,no,1625,no,no
132056,no,96,yes,no
119123,no,1634,yes,yes
145179,no,820,no,no
144259,no,71,no,no
139760,no,983,yes,no
103479,no,-306,yes,no
136684,no,167,yes,yes
141676,no,4775,no,no
139601,no,707,yes,no
131117,no,1257,no,no
119770,no,-824,yes,no
123695,no,5603,no,no
142338,no,1213,no,no
141629,no,158,no,no
138381,no,-466,yes,no
129411,no,-247,yes,yes
122025,no,792,no,no
143742,no,88,no,no
144601,no,417,no,no
142797,no,588,no,no
134442,no,10884,no,no
134156,no,364,no,no
128050,no,4465,no,no
143673,no,4787,no,no
135365,no,1435,yes,no
122010,no,432,no,no
130718,no,12857,yes,no
142439,no,1374,no,no
142224,no,1133,yes,no
131145,no,1066,no,no
143670,no,4984,no,no
142343,no,1331,no,no
113902,no,-33,yes,yes
140321,no,254,no,no
144616,no,2331,no,no
134240,no,478,no,no
139462,no,76,yes,no
134125,no,1808,no,no
138025,no,315,yes,yes
139492,no,2239,no,no
127652,no,3288,yes,no
120346,no,43,no,no
143132,no,905,no,no
143098,no,61,yes,no
127063,no,2263,yes,yes
135022,no,7506,yes,no
145257,no,3556,no,no
105135,no,4499,no,no
120276,no,131,yes,no
144575,no,2306,no,no
120670,no,1567,yes,no
142329,no,3623,no,no
142918,no,4831,no,no
137086,no,87,yes,no
131940,no,1268,yes,no
119057,no,7192,no,no
141271,no,976,no,no
132136,no,2646,no,no
142634,no,2074,no,no
143885,no,265,yes,no
141380,no,2145,no,no
132124,no,703,yes,no
143487,no,288,no,no
122071,no,988,no,no
121959,no,27,no,no
140797,no,1536,no,no
142831,no,4112,no,no
112157,no,867,yes,no
143979,no,0,yes,no
143032,no,897,yes,no
142277,no,2331,no,no
138826,no,205,yes,yes
143112,no,846,no,no
140523,no,930,no,no
136857,no,855,yes,no
141961,no,2266,no,no
139588,no,167,no,yes
142605,no,1533,no,no
143284,no,598,yes,no
144648,no,1791,no,no
106922,no,1129,yes,no
141696,no,10943,no,no
143730,no,1646,yes,no
144196,no,392,no,no
142189,no,3512,no,no
142229,no,238,no,no
131881,no,377,no,no
117320,no,513,no,yes
100230,no,2476,yes,no
141055,no,699,no,no
132389,no,3,yes,yes
110386,no,0,no,no
132918,yes,-487,yes,no
142775,no,739,no,no
140169,no,22086,no,no
141949,no,469,no,no
144920,no,2986,no,no
144043,no,436,yes,no
140973,no,2970,no,no
117445,no,473,yes,no
144968,no,60,yes,no
142000,no,3472,no,no
127292,no,96,no,no
141523,no,0,no,no
139488,no,265,no,no
132297,no,26,no,no
140440,no,443,no,no
131343,no,0,no,no
134856,no,710,yes,yes
142596,no,1796,no,no
114783,no,0,no,no
134564,no,2889,yes,no
111571,no,1580,no,yes
141619,no,12569,no,no
110248,no,1033,no,no
141287,no,2239,no,no
141692,no,874,yes,no
145286,no,4256,yes,no
139310,no,-578,yes,no
132147,no,-253,yes,no
143251,no,48,no,no
107382,no,589,yes,no
135694,no,-184,yes,no
139917,no,31,no,no
144047,no,1071,no,no
119215,no,2885,no,no
127864,yes,4,no,no
142285,no,3141,no,no
131516,no,565,no,no
143572,no,107,no,no
123927,no,3490,yes,no
143756,no,62,no,no
134251,no,927,no,no
141815,no,1185,no,no
139881,no,2613,no,no
124172,no,2351,no,no
141384,no,91,no,no
141755,no,0,no,no
143353,no,294,yes,no
144062,no,3287,no,no
118027,no,3161,no,no
126049,no,12737,no,yes
132181,no,926,no,no
134584,no,61,yes,no
129755,no,732,no,no
134482,no,261,no,no
117211,no,1221,yes,no
143620,no,496,no,no
131150,no,33,no,no
111620,no,1352,no,no
128340,no,540,no,yes
141376,no,380,no,no
143927,no,523,yes,no
131890,no,303,yes,no
108560,no,0,no,no
143329,no,334,no,no
103472,no,-9,yes,no
141136,no,775,no,no
131976,no,2038,no,no
145104,no,6,yes,no
145107,no,413,no,no
142981,no,602,no,no
103982,no,3706,yes,no
120124,no,1,no,no
133880,no,1939,no,no
105384,no,278,yes,yes
122945,no,1882,no,no
120328,no,1120,no,no
140578,no,2785,no,no
141244,no,0,no,no
134063,no,2812,yes,no
140731,no,2383,no,no
131118,no,1693,yes,no
142730,no,3696,no,no
137291,no,297,yes,no
144261,no,4539,no,no
117574,no,192,no,no
143308,no,144,no,no
144927,no,0,no,no
111732,no,-191,yes,no
127370,no,-525,no,yes
145182,no,1279,yes,no
143995,no,276,no,no
131502,no,25,yes,yes
144382,no,393,no,yes
143395,no,262,no,no
130848,no,849,yes,no
144542,no,0,no,no
111049,no,110,no,no
142323,no,801,no,no
114304,no,1074,yes,no
132106,no,1367,yes,no
136617,no,-811,yes,no
140052,no,23,yes,no
141472,no,1429,yes,no
143904,no,38,no,no
144133,no,3143,no,no
108856,no,-271,yes,no
133613,no,72,yes,yes
138592,no,480,yes,no
145174,no,203,no,no
104237,no,863,yes,no
134095,no,129,yes,yes
144894,no,262,no,no
131953,no,314,no,yes
140725,no,1646,yes,no
142592,no,925,no,no
137987,no,1049,yes,no
126927,no,314,yes,no
141714,no,10252,no,no
104414,no,122,yes,no
144448,no,3020,no,no
142345,no,0,no,no
145176,no,11862,no,no
144030,no,2033,no,no
141675,no,273,yes,no
143748,no,994,no,no
132268,no,439,yes,no
144512,no,1625,no,no
109306,no,188,yes,yes
121503,no,254,no,no
143276,no,1113,no,no
140610,no,111,no,no
117205,no,63,no,yes
143292,no,311,no,no
134148,no,613,no,no
139484,no,1504,yes,no
140548,no,2857,no,no
143743,no,704,no,no
123148,no,231,no,no
142144,no,0,no,no
135054,no,752,yes,no
144186,no,558,no,no
144914,no,527,no,no
131978,no,719,yes,no
142039,no,527,no,yes
132020,no,695,no,no
141775,no,189,no,no
139892,no,1684,no,yes
124190,no,3254,yes,no
119714,no,4291,no,no
144860,no,1595,no,no
143711,no,1965,no,no
133125,no,5303,yes,no
142846,no,70,no,no
133935,no,2376,no,no
142579,no,43,no,no
142004,no,1807,no,no
144136,no,3255,no,no
107435,no,12956,yes,no
143981,no,3544,yes,no
123432,no,1138,no,no
140213,no,126,no,no
140627,no,4388,no,no
142064,no,1780,yes,no
134190,no,1608,no,no
142241,no,1697,no,no
121488,no,548,no,no
140022,no,3109,no,no
143779,no,136,no,no
135009,no,0,yes,no
108933,no,543,yes,yes
136905,no,895,yes,no
131166,no,3552,no,no
114254,no,983,yes,no
128338,no,550,no,no
125664,no,0,yes,yes
121449,no,1541,no,no
144715,no,4012,no,no
124279,no,2089,yes,no
144363,no,775,no,no
144604,no,2543,no,no
133854,no,90,yes,no
134086,no,994,no,no
140710,no,219,no,no
144711,no,0,yes,no
131154,no,1778,no,no
141441,no,24277,no,no
136946,no,3646,yes,no
138344,no,26,yes,yes
143921,no,455,no,no
134262,no,0,no,no
134676,no,94,yes,no
108922,no,32,yes,no
137196,no,1401,no,no
140864,no,52587,no,no
115388,no,467,yes,no
123027,no,17297,no,no
114499,no,189,yes,no
119220,no,921,no,no
124526,no,202,yes,no
139842,no,7103,yes,no
126431,no,6843,no,no
142080,no,542,no,no
142789,no,720,no,no
142382,no,3114,no,no
140306,no,294,yes,no
143340,no,1527,no,no
138990,no,104,yes,no
139095,no,-195,yes,no
134771,no,-522,yes,yes
114087,no,45,no,no
144171,no,3511,no,no
132128,no,15485,no,no
143516,no,560,no,no
144408,no,1058,no,no
137619,no,6831,no,no
113000,no,212,no,no
127878,no,808,yes,no
141941,no,1318,no,no
131778,no,3676,no,no
131285,no,924,no,no
126145,no,733,yes,no
127541,no,3285,no,no
143868,no,2635,no,no
103871,no,163,yes,yes
124280,no,3585,no,no
116457,no,-123,no,yes
144264,no,2007,no,no
141851,no,12,no,no
111353,no,4,yes,yes
140380,no,1595,no,no
120473,no,354,no,no
125712,no,1623,yes,no
141537,no,4744,no,no
144733,no,552,no,no
132439,no,268,no,no
131011,no,270,no,no
140958,no,1070,yes,no
140562,no,0,no,no
119974,no,179,no,no
144374,no,3026,no,no
141347,no,117,no,no
131225,no,23878,no,no
142907,no,202,no,no
141341,no,61,yes,no
108623,no,278,yes,no
104820,no,4822,yes,no
131394,no,2351,no,no
142734,no,1093,yes,yes
141576,no,1411,no,no
143407,no,76,no,no
142727,no,4859,no,no
139625,no,253,no,no
133877,no,0,yes,no
134130,no,518,yes,no
124189,no,1967,no,no
118339,no,391,no,yes
139076,no,5909,yes,no
133894,no,4917,no,no
131406,no,1358,no,no
109593,no,319,yes,no
143067,no,935,no,no
112377,no,52,yes,no
142947,no,303,yes,no
144150,no,2488,no,no
111836,no,-46,yes,no
125946,no,3354,yes,no
140272,no,3290,no,no
143302,no,3701,no,no
143114,no,341,no,no
140230,no,1980,no,no
140966,no,353,no,no
143843,no,1612,no,no
143704,no,0,no,no
140446,no,2374,yes,yes
112785,no,-157,yes,no
109224,no,61,no,no
144515,no,1730,yes,no
141240,no,0,no,no
133852,no,2991,no,no
134184,no,687,yes,no
143664,no,140,no,no
141338,no,5584,no,no
144903,no,3340,no,no
142750,no,496,no,no
135548,no,1429,yes,no
113184,yes,0,no,yes
138795,no,89,yes,no
130907,no,0,no,no
142436,no,1204,no,no
133998,no,96,no,no
143275,no,315,no,no
129624,no,514,no,no
145301,no,557,yes,no
110597,no,274,yes,no
142666,no,25,yes,no
115948,no,-324,no,yes
144917,no,2326,yes,yes
122478,no,267,no,no
144684,no,431,no,no
144089,no,1167,yes,yes
144499,no,69,no,yes
116285,no,0,no,no
142109,no,4572,no,no
115849,no,970,yes,no
145203,no,410,no,no
142179,no,348,no,no
140173,no,317,yes,no
